time,price,quantity
2019-11-14 00:01:27+00:00,8767.61,0.00511353
2019-11-14 00:01:31+00:00,8767.61,0.01746137
2019-11-14 00:01:34+00:00,8767.61,0.00221542
2019-11-14 00:01:35+00:00,8767.61,0.00272373
2019-11-14 00:01:36+00:00,8767.61,0.00289509
2019-11-14 00:01:36+00:00,8767.61,0.0183341
2019-11-14 00:01:38+00:00,8768.61,0.00284084
2019-11-14 00:01:38+00:00,8767.61,0.13903369
2019-11-14 00:01:39+00:00,8768.61,0.03761625
2019-11-14 00:01:39+00:00,8768.6,0.00289509
2019-11-14 00:01:47+00:00,8768.61,0.05183233
2019-11-14 00:01:50+00:00,8768.6,0.05183233
2019-11-14 00:02:00+00:00,8768.61,0.00817139
2019-11-14 00:02:03+00:00,8768.6,0.01467089
2019-11-14 00:02:04+00:00,8768.61,0.02865802
2019-11-14 00:02:08+00:00,8768.61,0.00102242
2019-11-14 00:02:08+00:00,8768.61,0.00823391
2019-11-14 00:02:09+00:00,8768.61,0.05509645
2019-11-14 00:02:11+00:00,8768.6,0.00545046
2019-11-14 00:02:16+00:00,8768.61,0.00652839
2019-11-14 00:02:16+00:00,8769.38,0.00482291
2019-11-14 00:02:17+00:00,8769.38,0.00544784
2019-11-14 00:02:18+00:00,8769.38,0.02291386
2019-11-14 00:02:21+00:00,8769.37,0.00823391
2019-11-14 00:02:21+00:00,8769.38,0.02795061
2019-11-14 00:02:22+00:00,8769.38,0.051501
2019-11-14 00:02:23+00:00,8769.61,0.19945161
2019-11-14 00:02:23+00:00,8769.38,0.12054839
2019-11-14 00:02:24+00:00,8770.0,0.00211942
2019-11-14 00:02:24+00:00,8770.0,0.01835959
2019-11-14 00:02:24+00:00,8769.6,0.02292127
2019-11-14 00:02:24+00:00,8770.0,0.00544797
2019-11-14 00:02:24+00:00,8769.61,0.00054839
2019-11-14 00:02:27+00:00,8769.99,0.00546347
2019-11-14 00:02:28+00:00,8769.99,0.03000604
2019-11-14 00:02:28+00:00,8769.99,0.04200439
2019-11-14 00:02:29+00:00,8770.0,0.20247302
2019-11-14 00:02:29+00:00,8769.99,0.039
2019-11-14 00:02:29+00:00,8769.99,0.0835261
2019-11-14 00:02:29+00:00,8770.0,0.34250088
2019-11-14 00:02:29+00:00,8770.0,0.3426
2019-11-14 00:02:30+00:00,8770.61,0.19990088
2019-11-14 00:02:30+00:00,8770.0,9.912e-05
2019-11-14 00:02:31+00:00,8770.6,0.03776622
2019-11-14 00:02:35+00:00,8771.43,0.003
2019-11-14 00:02:35+00:00,8771.61,0.00234706
2019-11-14 00:02:35+00:00,8770.61,9.912e-05
2019-11-14 00:02:45+00:00,8771.61,0.04379645
2019-11-14 00:02:45+00:00,8771.61,0.04636056
2019-11-14 00:02:49+00:00,8771.61,0.00544611
2019-11-14 00:02:50+00:00,8770.9,0.00893658
2019-11-14 00:02:50+00:00,8771.61,0.00260565
2019-11-14 00:02:52+00:00,8771.61,0.07014155
2019-11-14 00:02:54+00:00,8771.61,0.01824781
2019-11-14 00:03:00+00:00,8771.61,0.01105481
2019-11-14 00:03:00+00:00,8772.609999999999,0.00203558
2019-11-14 00:03:02+00:00,8772.659999999998,0.06845692
2019-11-14 00:03:02+00:00,8772.609999999999,0.19796442
2019-11-14 00:03:02+00:00,8772.670000000002,0.05203558
2019-11-14 00:03:03+00:00,8772.670000000002,0.19796442
2019-11-14 00:03:03+00:00,8772.670000000002,0.19993558
2019-11-14 00:03:06+00:00,8772.670000000002,6.442e-05
2019-11-14 00:03:06+00:00,8773.61,0.00640262
2019-11-14 00:03:09+00:00,8773.61,0.01368719
2019-11-14 00:03:10+00:00,8773.61,0.01145112
2019-11-14 00:03:13+00:00,8773.61,0.01289711
2019-11-14 00:03:14+00:00,8773.27,0.03799386
2019-11-14 00:03:15+00:00,8773.02,0.01100452
2019-11-14 00:03:15+00:00,8773.02,0.02399326
2019-11-14 00:03:16+00:00,8773.02,0.05671122
2019-11-14 00:03:18+00:00,8773.02,0.05671122
2019-11-14 00:03:19+00:00,8773.02,0.03472
2019-11-14 00:03:23+00:00,8773.02,0.02001142
2019-11-14 00:03:24+00:00,8773.02,0.01090634
2019-11-14 00:03:28+00:00,8773.02,0.00816727
2019-11-14 00:03:34+00:00,8773.01,0.13003063
2019-11-14 00:03:35+00:00,8773.03,0.00250874
2019-11-14 00:03:35+00:00,8773.02,0.00091497
2019-11-14 00:03:39+00:00,8773.03,0.02160115
2019-11-14 00:03:39+00:00,8773.03,0.0054451
2019-11-14 00:03:40+00:00,8773.03,0.00589891
2019-11-14 00:03:42+00:00,8773.03,0.13088055
2019-11-14 00:03:44+00:00,8773.02,0.01143203
2019-11-14 00:03:46+00:00,8773.02,0.13088055
2019-11-14 00:03:46+00:00,8773.02,0.09445878
2019-11-14 00:03:46+00:00,8773.03,0.00295002
2019-11-14 00:03:49+00:00,8773.61,0.00102207
2019-11-14 00:03:50+00:00,8773.61,0.2
2019-11-14 00:03:50+00:00,8773.619999999999,0.00369652
2019-11-14 00:03:50+00:00,8773.61,0.37582361
2019-11-14 00:03:50+00:00,8773.87,0.10298081
2019-11-14 00:03:52+00:00,8773.86,0.00544522
2019-11-14 00:03:53+00:00,8773.86,0.00243947
2019-11-14 00:03:53+00:00,8773.86,0.19211531
2019-11-14 00:03:53+00:00,8773.87,0.0982954
2019-11-14 00:03:55+00:00,8773.87,0.01145112
2019-11-14 00:03:56+00:00,8773.87,0.04706831
2019-11-14 00:04:04+00:00,8773.87,0.00855324
2019-11-14 00:04:04+00:00,8773.87,0.00244844
2019-11-14 00:04:07+00:00,8773.87,0.01635793
2019-11-14 00:04:09+00:00,8773.86,0.11454766
2019-11-14 00:04:09+00:00,8773.87,0.01153504
2019-11-14 00:04:11+00:00,8773.87,0.01635793
2019-11-14 00:04:12+00:00,8773.87,0.02234246
2019-11-14 00:04:14+00:00,8773.86,0.01635793
2019-11-14 00:04:14+00:00,8773.87,0.00544471
2019-11-14 00:04:17+00:00,8773.86,0.1140733
2019-11-14 00:04:17+00:00,8773.87,0.05587146
2019-11-14 00:04:18+00:00,8773.87,0.051
2019-11-14 00:04:18+00:00,8773.86,0.00544471
2019-11-14 00:04:18+00:00,8773.87,0.00872472
2019-11-14 00:04:19+00:00,8774.5,0.001
2019-11-14 00:04:19+00:00,8774.5,0.00030942
2019-11-14 00:04:19+00:00,8773.87,0.00381251
2019-11-14 00:04:19+00:00,8774.49,0.59618749
2019-11-14 00:04:19+00:00,8774.54,0.00169058
2019-11-14 00:04:20+00:00,8774.55,0.00095342
2019-11-14 00:04:20+00:00,8774.61,0.00095342
2019-11-14 00:04:20+00:00,8774.55,0.00035564
2019-11-14 00:04:20+00:00,8774.54,0.00064436
2019-11-14 00:04:20+00:00,8774.61,0.19904658
2019-11-14 00:04:20+00:00,8775.61,0.19
2019-11-14 00:04:20+00:00,8775.61,0.00995137
2019-11-14 00:04:23+00:00,8776.61,0.183
2019-11-14 00:04:23+00:00,8775.61,4.863e-05
2019-11-14 00:04:23+00:00,8776.61,0.00069579
2019-11-14 00:04:23+00:00,8776.62,0.00030421
2019-11-14 00:04:23+00:00,8776.61,0.01630421
2019-11-14 00:04:24+00:00,8776.62,0.19888143
2019-11-14 00:04:24+00:00,8776.62,0.00111857
2019-11-14 00:04:24+00:00,8776.62,0.001
2019-11-14 00:04:25+00:00,8777.61,0.19988143
2019-11-14 00:04:25+00:00,8776.62,0.00011857
2019-11-14 00:04:26+00:00,8779.61,0.18998085
2019-11-14 00:04:26+00:00,8779.5,0.01
2019-11-14 00:04:26+00:00,8778.61,0.198
2019-11-14 00:04:26+00:00,8778.61,1.915e-05
2019-11-14 00:04:26+00:00,8778.61,0.00198085
2019-11-14 00:04:26+00:00,8777.61,0.00011857
2019-11-14 00:04:28+00:00,8780.019999999999,0.004
2019-11-14 00:04:28+00:00,8779.6,0.15585327
2019-11-14 00:04:28+00:00,8779.61,0.01
2019-11-14 00:04:28+00:00,8780.5,0.00813343
2019-11-14 00:04:28+00:00,8780.38,0.001
2019-11-14 00:04:28+00:00,8780.0,0.00021568
2019-11-14 00:04:28+00:00,8780.0,0.1
2019-11-14 00:04:28+00:00,8780.0,0.175
2019-11-14 00:04:28+00:00,8780.2,0.003
2019-11-14 00:04:28+00:00,8780.0,0.07478432
2019-11-14 00:04:28+00:00,8780.0,0.06
2019-11-14 00:04:28+00:00,8779.61,1.915e-05
2019-11-14 00:04:29+00:00,8779.99,0.00294808
2019-11-14 00:04:30+00:00,8779.99,0.197
2019-11-14 00:04:30+00:00,8780.609999999999,0.19808151
2019-11-14 00:04:30+00:00,8779.99,5.192e-05
2019-11-14 00:04:30+00:00,8780.5,0.00186657
2019-11-14 00:04:31+00:00,8780.609999999999,0.001
2019-11-14 00:04:31+00:00,8780.609999999999,0.00091849
2019-11-14 00:04:31+00:00,8781.61,0.00997963
2019-11-14 00:04:31+00:00,8781.61,0.19
2019-11-14 00:04:32+00:00,8782.61,0.0328
2019-11-14 00:04:32+00:00,8782.61,2.037e-05
2019-11-14 00:04:32+00:00,8782.0,0.0028
2019-11-14 00:04:32+00:00,8781.61,2.037e-05
2019-11-14 00:04:32+00:00,8782.61,0.16717963
2019-11-14 00:04:32+00:00,8783.61,0.00349395
2019-11-14 00:04:32+00:00,8782.5,0.03
2019-11-14 00:04:33+00:00,8783.61,0.03270318
2019-11-14 00:04:34+00:00,8783.61,0.00544056
2019-11-14 00:04:35+00:00,8783.6,0.00351432
2019-11-14 00:04:36+00:00,8784.61,0.10533021
2019-11-14 00:04:36+00:00,8783.6,0.01293543
2019-11-14 00:04:36+00:00,8783.61,0.90062073
2019-11-14 00:04:36+00:00,8784.0,0.0028
2019-11-14 00:04:36+00:00,8784.510000000002,2.56961482
2019-11-14 00:04:36+00:00,8783.61,0.00266436
2019-11-14 00:04:36+00:00,8783.61,2.0
2019-11-14 00:04:36+00:00,8783.61,0.15569795
2019-11-14 00:04:36+00:00,8783.61,0.11280647
2019-11-14 00:04:36+00:00,8783.61,0.2
2019-11-14 00:04:37+00:00,8783.6,0.00544056
2019-11-14 00:04:38+00:00,8783.61,0.00277774
2019-11-14 00:04:39+00:00,8779.26,0.12962952
2019-11-14 00:04:39+00:00,8783.6,0.07655944
2019-11-14 00:04:40+00:00,8774.67,0.08591392
2019-11-14 00:04:40+00:00,8774.66,0.46
2019-11-14 00:04:40+00:00,8774.67,0.54
2019-11-14 00:04:40+00:00,8774.68,0.12
2019-11-14 00:04:40+00:00,8774.66,0.2
2019-11-14 00:04:40+00:00,8776.95,0.04
2019-11-14 00:04:40+00:00,8775.89,0.06
2019-11-14 00:04:40+00:00,8778.01,0.13883698
2019-11-14 00:04:40+00:00,8776.32,0.13883698
2019-11-14 00:04:40+00:00,8778.02,0.08544078
2019-11-14 00:04:40+00:00,8776.6,2.6249297
2019-11-14 00:04:40+00:00,8775.36,2.89109272
2019-11-14 00:04:40+00:00,8777.02,0.12962952
2019-11-14 00:04:40+00:00,8776.6,0.2150703
2019-11-14 00:04:40+00:00,8774.39,0.0697
2019-11-14 00:04:41+00:00,8771.699999999999,0.004
2019-11-14 00:04:44+00:00,8771.69,0.07393061
2019-11-14 00:04:44+00:00,8771.699999999999,0.08544078
2019-11-14 00:04:44+00:00,8771.699999999999,0.19995922
2019-11-14 00:04:54+00:00,8771.699999999999,4.078e-05
2019-11-14 00:04:59+00:00,8772.69,0.00102194
2019-11-14 00:05:02+00:00,8772.69,0.05587898
2019-11-14 00:05:04+00:00,8772.68,0.02853
2019-11-14 00:05:08+00:00,8772.69,0.02234546
2019-11-14 00:05:09+00:00,8776.6,0.01372654
2019-11-14 00:05:10+00:00,8777.81,0.0016
2019-11-14 00:05:10+00:00,8777.82,0.02181465
2019-11-14 00:05:10+00:00,8776.179999999998,1.40670213
2019-11-14 00:05:10+00:00,8776.190000000002,2.0
2019-11-14 00:05:10+00:00,8776.2,0.0854585
2019-11-14 00:05:11+00:00,8779.19,0.00102194
2019-11-14 00:05:16+00:00,8779.329999999998,0.01089851
2019-11-14 00:05:17+00:00,8779.329999999998,0.05587898
2019-11-14 00:05:17+00:00,8779.329999999998,0.00266467
2019-11-14 00:05:18+00:00,8776.79,0.02290465
2019-11-14 00:05:18+00:00,8776.65,0.01100731
2019-11-14 00:05:25+00:00,8774.44,0.00113762
2019-11-14 00:05:27+00:00,8774.44,0.00307811
2019-11-14 00:05:27+00:00,8774.44,0.01327872
2019-11-14 00:05:30+00:00,8774.44,0.00266604
2019-11-14 00:05:31+00:00,8774.44,0.00153194
2019-11-14 00:05:31+00:00,8774.44,0.00544422
2019-11-14 00:05:32+00:00,8774.44,0.00232584
2019-11-14 00:05:33+00:00,8774.44,0.01090458
2019-11-14 00:05:33+00:00,8774.44,0.01090458
2019-11-14 00:05:34+00:00,8774.44,0.05676051
2019-11-14 00:05:35+00:00,8774.44,0.00589795
2019-11-14 00:05:38+00:00,8774.44,0.1004
2019-11-14 00:05:39+00:00,8775.44,0.00535812
2019-11-14 00:05:39+00:00,8775.44,0.02347105
2019-11-14 00:05:39+00:00,8774.44,8.623e-05
2019-11-14 00:05:43+00:00,8775.43,0.00544435
2019-11-14 00:05:45+00:00,8775.44,0.02126242
2019-11-14 00:05:50+00:00,8776.44,0.00322427
2019-11-14 00:05:50+00:00,8775.44,8.41e-06
2019-11-14 00:05:50+00:00,8775.44,0.1499
2019-11-14 00:05:51+00:00,8776.44,0.00077573
2019-11-14 00:05:51+00:00,8776.44,0.196
2019-11-14 00:05:51+00:00,8777.44,0.19922427
2019-11-14 00:05:52+00:00,8778.44,0.00075613
2019-11-14 00:05:52+00:00,8777.44,0.00077573
2019-11-14 00:05:54+00:00,8784.449999999999,0.01199413
2019-11-14 00:06:03+00:00,8779.53,0.01709915
2019-11-14 00:06:03+00:00,8779.52,0.082847
2019-11-14 00:06:04+00:00,8779.53,0.1004674
2019-11-14 00:06:09+00:00,8779.52,0.01711981
2019-11-14 00:06:10+00:00,8779.53,0.00703423
2019-11-14 00:06:11+00:00,8779.53,0.00430785
2019-11-14 00:06:15+00:00,8779.53,0.01089826
2019-11-14 00:06:17+00:00,8776.29,0.03840527
2019-11-14 00:06:17+00:00,8779.52,0.00588019
2019-11-14 00:06:21+00:00,8777.08,0.14782755
2019-11-14 00:06:22+00:00,8777.089999999998,0.1
2019-11-14 00:06:24+00:00,8778.99,0.00487588
2019-11-14 00:06:26+00:00,8778.99,0.00430924
2019-11-14 00:06:28+00:00,8778.99,0.00187127
2019-11-14 00:06:33+00:00,8778.99,0.021799
2019-11-14 00:06:36+00:00,8778.99,0.01465439
2019-11-14 00:06:36+00:00,8778.98,0.03095726
2019-11-14 00:06:36+00:00,8778.99,0.00714461
2019-11-14 00:06:36+00:00,8778.98,0.021799
2019-11-14 00:06:39+00:00,8778.99,0.01667733
2019-11-14 00:06:40+00:00,8778.99,0.03814504
2019-11-14 00:06:44+00:00,8778.99,0.01198927
2019-11-14 00:06:44+00:00,8778.99,0.00634826
2019-11-14 00:06:46+00:00,8778.99,0.11218571
2019-11-14 00:06:46+00:00,8780.990000000002,0.02282696
2019-11-14 00:06:46+00:00,8779.99,0.2
2019-11-14 00:06:47+00:00,8780.22,0.00634826
2019-11-14 00:06:51+00:00,8780.990000000002,0.00544153
2019-11-14 00:06:53+00:00,8780.990000000002,0.00702831
2019-11-14 00:06:54+00:00,8780.979999999998,0.4825232
2019-11-14 00:06:55+00:00,8780.52,0.00430713
2019-11-14 00:06:57+00:00,8779.58,0.00266405
2019-11-14 00:06:58+00:00,8779.57,0.00816173
2019-11-14 00:06:58+00:00,8779.55,0.0064616
2019-11-14 00:07:00+00:00,8777.27,0.90962587
2019-11-14 00:07:01+00:00,8776.76,0.01634731
2019-11-14 00:07:06+00:00,8776.29,0.00572321
2019-11-14 00:07:08+00:00,8776.42,0.00487625
2019-11-14 00:07:09+00:00,8776.42,0.01191315
2019-11-14 00:07:09+00:00,8776.42,0.01099277
2019-11-14 00:07:11+00:00,8773.5,0.00601
2019-11-14 00:07:13+00:00,8773.16,0.0200626
2019-11-14 00:07:15+00:00,8772.69,0.01250604
2019-11-14 00:07:16+00:00,8771.69,0.08602324
2019-11-14 00:07:16+00:00,8771.699999999999,0.01799518
2019-11-14 00:07:18+00:00,8769.01,0.00850425
2019-11-14 00:07:21+00:00,8769.05,0.00703294
2019-11-14 00:07:25+00:00,8769.04,0.01250451
2019-11-14 00:07:26+00:00,8769.05,0.1929
2019-11-14 00:07:27+00:00,8769.82,0.19993294
2019-11-14 00:07:27+00:00,8769.82,6.706e-05
2019-11-14 00:07:27+00:00,8770.4,0.19993294
2019-11-14 00:07:27+00:00,8769.05,6.706e-05
2019-11-14 00:07:28+00:00,8770.39,0.01250604
2019-11-14 00:07:33+00:00,8770.4,6.706e-05
2019-11-14 00:07:33+00:00,8771.4,0.00537919
2019-11-14 00:07:36+00:00,8771.4,0.0218159
2019-11-14 00:07:37+00:00,8771.390000000001,0.07394659
2019-11-14 00:07:38+00:00,8771.4,0.01667693
2019-11-14 00:07:41+00:00,8773.630000000001,0.0059
2019-11-14 00:07:43+00:00,8773.619999999999,0.20625372
2019-11-14 00:07:44+00:00,8773.630000000001,0.00442416
2019-11-14 00:07:44+00:00,8773.619999999999,0.00129328
2019-11-14 00:07:57+00:00,8773.630000000001,0.00635214
2019-11-14 00:07:57+00:00,8773.630000000001,0.001759
2019-11-14 00:07:59+00:00,8773.630000000001,0.02290219
2019-11-14 00:08:00+00:00,8773.630000000001,0.00759966
2019-11-14 00:08:02+00:00,8773.630000000001,0.0038571
2019-11-14 00:08:03+00:00,8773.619999999999,0.01047185
2019-11-14 00:08:10+00:00,8773.619999999999,0.03894855
2019-11-14 00:08:10+00:00,8773.630000000001,0.00499121
2019-11-14 00:08:16+00:00,8773.619999999999,0.00317664
2019-11-14 00:08:19+00:00,8773.619999999999,0.00544486
2019-11-14 00:08:20+00:00,8773.619999999999,0.02200284
2019-11-14 00:08:22+00:00,8773.61,0.00317664
2019-11-14 00:08:22+00:00,8773.61,0.02252028
2019-11-14 00:08:24+00:00,8773.61,0.00715751
2019-11-14 00:08:26+00:00,8773.619999999999,0.0182427
2019-11-14 00:08:27+00:00,8773.619999999999,0.00232606
2019-11-14 00:08:27+00:00,8773.619999999999,0.10057172
2019-11-14 00:08:29+00:00,8773.619999999999,0.37904814
2019-11-14 00:08:29+00:00,8773.619999999999,0.09823518
2019-11-14 00:08:32+00:00,8773.619999999999,0.00243947
2019-11-14 00:08:33+00:00,8773.619999999999,0.00372434
2019-11-14 00:08:34+00:00,8773.630000000001,0.00107854
2019-11-14 00:08:34+00:00,8773.630000000001,0.02880441
2019-11-14 00:08:37+00:00,8773.61,0.01234419
2019-11-14 00:08:40+00:00,8773.630000000001,0.01090559
2019-11-14 00:08:40+00:00,8773.61,0.09118232
2019-11-14 00:08:40+00:00,8773.630000000001,0.08275
2019-11-14 00:08:41+00:00,8773.630000000001,0.00544473
2019-11-14 00:08:43+00:00,8773.619999999999,0.00226124
2019-11-14 00:08:43+00:00,8773.630000000001,0.01090559
2019-11-14 00:08:43+00:00,8773.619999999999,0.08048876
2019-11-14 00:08:48+00:00,8773.630000000001,0.0140947
2019-11-14 00:08:49+00:00,8773.619999999999,0.035
2019-11-14 00:08:49+00:00,8773.61,0.965
2019-11-14 00:08:53+00:00,8773.619999999999,0.12758735
2019-11-14 00:09:01+00:00,8773.619999999999,0.0110023
2019-11-14 00:09:01+00:00,8773.619999999999,0.00544473
2019-11-14 00:09:02+00:00,8773.619999999999,0.0037437
2019-11-14 00:09:03+00:00,8773.619999999999,0.00211511
2019-11-14 00:09:09+00:00,8773.619999999999,0.00635215
2019-11-14 00:09:10+00:00,8773.61,0.0227783
2019-11-14 00:09:12+00:00,8773.619999999999,0.0037437
2019-11-14 00:09:18+00:00,8773.61,0.11409272
2019-11-14 00:09:22+00:00,8773.619999999999,0.05587305
2019-11-14 00:09:27+00:00,8773.619999999999,0.01810584
2019-11-14 00:09:29+00:00,8773.619999999999,0.00102183
2019-11-14 00:09:31+00:00,8773.619999999999,0.00266629
2019-11-14 00:09:31+00:00,8773.619999999999,0.00431076
2019-11-14 00:09:31+00:00,8773.619999999999,0.00310634
2019-11-14 00:09:31+00:00,8773.619999999999,0.00779926
2019-11-14 00:09:34+00:00,8773.619999999999,0.01308763
2019-11-14 00:09:39+00:00,8773.61,0.04667865
2019-11-14 00:09:39+00:00,8773.619999999999,0.00544487
2019-11-14 00:09:39+00:00,8773.619999999999,0.0109056
2019-11-14 00:09:40+00:00,8773.619999999999,0.01066177
2019-11-14 00:09:41+00:00,8773.61,0.0662121
2019-11-14 00:09:43+00:00,8773.619999999999,0.02181234
2019-11-14 00:09:44+00:00,8773.619999999999,0.01667255
2019-11-14 00:09:45+00:00,8773.619999999999,0.01134109
2019-11-14 00:09:46+00:00,8773.619999999999,0.00102238
2019-11-14 00:09:49+00:00,8773.61,0.00572755
2019-11-14 00:09:49+00:00,8773.61,0.1272947
2019-11-14 00:09:49+00:00,8773.61,0.20768047
2019-11-14 00:09:50+00:00,8773.619999999999,0.00481572
2019-11-14 00:09:50+00:00,8773.619999999999,0.005
2019-11-14 00:09:53+00:00,8773.61,0.04763256
2019-11-14 00:09:54+00:00,8773.61,0.63955957
2019-11-14 00:09:57+00:00,8773.619999999999,0.0109056
2019-11-14 00:10:01+00:00,8773.619999999999,0.01105732
2019-11-14 00:10:02+00:00,8773.61,0.00112607
2019-11-14 00:10:02+00:00,8773.61,0.00896205
2019-11-14 00:10:03+00:00,8773.619999999999,0.00986627
2019-11-14 00:10:03+00:00,8773.619999999999,0.00322136
2019-11-14 00:10:05+00:00,8773.619999999999,0.00102238
2019-11-14 00:10:08+00:00,8773.619999999999,0.00209923
2019-11-14 00:10:10+00:00,8773.619999999999,0.00209923
2019-11-14 00:10:11+00:00,8773.61,0.00478756
2019-11-14 00:10:12+00:00,8773.619999999999,0.0144302
2019-11-14 00:10:12+00:00,8773.619999999999,0.00791289
2019-11-14 00:10:14+00:00,8773.619999999999,0.01667255
2019-11-14 00:10:15+00:00,8773.619999999999,0.00589851
2019-11-14 00:10:18+00:00,8773.619999999999,0.00567168
2019-11-14 00:10:22+00:00,8773.619999999999,0.02181234
2019-11-14 00:10:22+00:00,8773.619999999999,0.06107295
2019-11-14 00:10:23+00:00,8773.619999999999,0.00170169
2019-11-14 00:10:29+00:00,8773.61,0.063
2019-11-14 00:10:30+00:00,8773.619999999999,0.00589851
2019-11-14 00:10:32+00:00,8773.61,0.00127488
2019-11-14 00:10:32+00:00,8773.619999999999,0.013632
2019-11-14 00:10:34+00:00,8773.619999999999,0.04469867
2019-11-14 00:10:40+00:00,8773.619999999999,0.0085109
2019-11-14 00:10:40+00:00,8773.619999999999,0.01439132
2019-11-14 00:10:44+00:00,8773.619999999999,0.00153218
2019-11-14 00:10:52+00:00,8773.619999999999,0.01636705
2019-11-14 00:10:58+00:00,8773.619999999999,0.00189749
2019-11-14 00:10:58+00:00,8773.619999999999,0.00770945
2019-11-14 00:10:59+00:00,8773.619999999999,0.00153218
2019-11-14 00:11:03+00:00,8773.619999999999,0.0037437
2019-11-14 00:11:05+00:00,8773.619999999999,0.00216
2019-11-14 00:11:05+00:00,8773.619999999999,0.011002
2019-11-14 00:11:06+00:00,8773.619999999999,0.01472301
2019-11-14 00:11:06+00:00,8773.619999999999,0.00237255
2019-11-14 00:11:08+00:00,8773.61,0.00851094
2019-11-14 00:11:09+00:00,8773.61,0.04479813
2019-11-14 00:11:09+00:00,8773.61,0.01381459
2019-11-14 00:11:10+00:00,8773.619999999999,0.02890052
2019-11-14 00:11:13+00:00,8773.61,0.02291018
2019-11-14 00:11:19+00:00,8773.619999999999,0.00119195
2019-11-14 00:11:20+00:00,8773.619999999999,0.00510394
2019-11-14 00:11:22+00:00,8773.619999999999,0.013632
2019-11-14 00:11:25+00:00,8773.61,0.00103199
2019-11-14 00:11:28+00:00,8773.619999999999,0.00266629
2019-11-14 00:11:30+00:00,8773.619999999999,0.00102479
2019-11-14 00:11:36+00:00,8773.619999999999,0.00544487
2019-11-14 00:11:38+00:00,8773.619999999999,0.02268219
2019-11-14 00:11:42+00:00,8773.619999999999,0.02181234
2019-11-14 00:11:46+00:00,8773.619999999999,0.02268333
2019-11-14 00:11:47+00:00,8773.619999999999,0.1765672
2019-11-14 00:11:47+00:00,8773.619999999999,0.03742685
2019-11-14 00:11:58+00:00,8773.61,0.01141794
2019-11-14 00:12:00+00:00,8773.61,0.05143116
2019-11-14 00:12:03+00:00,8773.619999999999,0.07634147
2019-11-14 00:12:09+00:00,8773.619999999999,0.00266629
2019-11-14 00:12:12+00:00,8773.619999999999,0.013632
2019-11-14 00:12:13+00:00,8773.619999999999,0.01472301
2019-11-14 00:12:13+00:00,8773.619999999999,0.43446703
2019-11-14 00:12:16+00:00,8773.619999999999,0.13632454
2019-11-14 00:12:16+00:00,8773.61,0.01472301
2019-11-14 00:12:20+00:00,8773.619999999999,0.01101448
